0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
155.245,106.103,161.691,106.103,130.113,114.631,98.146,106.685,117.881,109.698,95.89,88.913,91.22,93.264,90.695,119.09,110.531,89.037,98.851,81.741,123.616,126.963,99.113,99.021,88.816,120.415,91.755,84.385,77.069,106.063,127.53,93.78,95.733,95,109.336,77.581,112.928,112.621,107.651,110.926,117.607,102.804,87.481,97.532,8.506,2.74,0,53.295,63.928,70.684,70.051,70.684,75.285,71.342,63.338,71.507,71.231,73.359,74.35,73.352,63.848,122.401,88.737,112.07,123.15,114.119,76.721,86.437,79.584,100.627,99.298,87.754,91.199,86.587,139.612,95.625,122.934,105.483,100.625,106.509,91.08,87.383,85.296,91.077,88.913,84.474,102.353,90.723,121.527,11.229,11.229,79.383,79.513,95.375,106.016,97.194,138.133,9.782,93.86,117.28,113.446,112.365,87.649,106.486,17.162,20.77,11.289,109.386,122.366,127.804,128.948,103.651,99.453,88.907,128.278,129.643,98.628,85.011,105.794,111.612,71.037,111.47,4.018,66.234,110.392,106.433,80.33,90.544,20.317,113.245,106.532,99.02,87.718,50.275,90.997,101.112,98.371,109.55,107.744,70.321,79.628,107.541,111.612,94.631
104.566,53.418,109.615,53.418,77.569,61.449,44.869,54.27,65.112,56.468,42.594,35.707,37.927,39.986,37.437,65.984,58.01,35.743,45.647,28.79,71.322,74.457,46.086,45.765,36.774,67.623,40.468,31.091,24.321,53.129,74.576,41.297,43.413,41.705,56.446,24.581,61.422,60.775,54.36,58.052,64.331,51.275,34.582,44.358,44.94,50.566,53.295,0,11.832,18.124,18.01,18.124,26.471,21.339,11.681,22.336,20.142,22.545,27.839,25.781,11.264,69.92,39.177,61.944,69.863,63.962,23.678,38.591,26.361,47.513,46.211,34.606,41.909,40.138,86.769,42.625,70.008,54.006,56.492,59.212,37.866,34.146,32.165,37.987,35.707,32.171,58.061,37.703,75.366,44.865,44.865,26.089,26.315,52.267,59.527,47.528,85.87,45.617,42.985,64.207,63.77,61.884,41.322,70.246,36.253,34.668,43.123,56.098,69.639,74.544,75.698,51.958,46.174,37.206,79.33,80.35,45.333,32.774,52.564,58.423,18.098,58.221,54.884,13.007,57.107,53.18,27.241,42.416,36.684,60.262,54.946,46.575,41.599,17.231,42.001,48.981,45.13,57.364,60.827,17.345,27.544,54.96,58.423,50.118
92.822,42.202,98.161,42.202,66.288,50.824,35.251,42.886,53.969,45.988,32.703,26.719,28.225,30.451,28.111,55.209,49.887,26.097,36.393,17.881,59.91,63.152,37.34,36.266,25.166,56.5,28.692,21.575,13.156,42.138,63.602,29.922,31.953,31.8,47.763,17.174,54.398,53.414,44.483,49.372,54.009,39.578,23.571,33.778,55.457,61.231,63.928,11.832,0,6.766,6.256,6.766,15.13,9.847,1.057,11.144,8.348,10.761,17.343,15.013,1.368,58.596,27.395,56.133,59.598,58.059,16.235,27.101,16.209,36.79,35.443,24.034,30.138,28.943,75.695,31.731,59.006,42.306,54.814,55.528,28.766,25.063,23.643,29.33,26.719,20.659,56.199,29.255,63.759,56.13,56.13,16.789,16.058,51.431,56.329,42.771,77.645,56.783,31.172,55.044,58.248,55.783,30.121,71.287,46.767,44.288,53.294,45.911,58.467,64.114,65.935,40.301,36.512,25.496,67.502,68.518,35.408,21.231,42.101,47.823,12.186,47.8,65.814,4.907,46.883,42.8,19.228,30.804,45.949,51.34,43.272,35.191,30.443,27.207,30.263,37.454,34.752,49.695,57.303,6.807,15.899,46.819,47.823,48.686
86.476,35.48,91.544,35.48,59.594,44.062,28.729,36.222,47.236,39.241,26.11,20.559,21.734,23.997,21.772,48.443,43.815,19.654,29.989,11.123,53.265,56.465,31.125,29.777,18.652,49.764,22.472,15.284,6.39,35.379,56.847,23.243,25.32,25.209,41.49,12.594,48.755,47.632,37.848,43.09,47.275,33.172,16.806,27.03,62.217,67.984,70.684,18.124,6.766,0,1.858,0,11.853,7.247,7.46,9.03,4.688,6.439,15.427,12.972,6.917,51.914,22.052,51.031,52.868,52.894,11.762,22.677,9.754,30.027,28.678,17.311,24.805,25.066,68.955,24.965,52.253,35.903,51.867,51.499,22.515,18.896,17.822,23.275,20.559,14.052,53.128,23.304,58.665,62.783,62.783,10.843,9.551,49.017,52.542,38.419,71.418,63.462,25.091,48.576,53.263,50.547,26.198,69.591,53.524,51.041,60.06,39.206,51.742,57.362,59.288,33.84,29.968,19.13,61.643,62.566,28.792,14.652,35.359,41.063,10.013,41.058,72.541,6.096,40.171,36.068,13.985,25.986,52.676,44.964,36.832,28.521,26.59,31.822,25.064,30.869,28.033,43.813,53.331,2.089,9.453,40.764,41.063,46.005
86.58,36.052,91.923,36.052,60.096,44.904,29.977,36.679,47.831,40.154,27.301,22.049,23.028,25.312,23.168,49.214,45.289,20.993,31.32,12.089,53.686,56.955,32.558,31.048,18.917,50.366,22.462,16.741,7.315,36.08,57.515,23.736,25.734,26.403,42.876,14.434,50.362,49.201,38.968,44.469,48.221,33.324,17.605,27.962,61.566,67.364,70.051,18.01,6.256,1.858,0,1.858,10.477,5.582,6.722,7.344,3.114,5.231,13.82,11.354,6.77,52.396,21.51,52.749,53.82,54.6,13.61,21.759,11.172,30.878,29.516,18.345,24.267,23.981,69.563,25.762,52.913,36.052,53.725,53.331,23.954,20.391,19.445,24.796,22.049,14.444,54.986,24.863,58.068,62.367,62.367,12.484,10.933,50.864,54.386,40.234,72.805,63.007,24.981,49.836,54.997,52.242,25.131,71.41,52.891,50.223,59.33,40.224,52.315,58.249,60.374,34.045,31.195,19.242,61.416,62.394,29.95,15.003,36.294,41.924,11.75,41.988,71.995,6.975,41.172,37.031,15.753,25.229,51.788,46.288,37.016,28.992,25.504,32.465,24.465,31.214,29.04,45.355,55.165,3.8,9.651,42.248,41.924,47.859
86.476,35.48,91.544,35.48,59.594,44.062,28.729,36.222,47.236,39.241,26.11,20.559,21.734,23.997,21.772,48.443,43.815,19.654,29.989,11.123,53.265,56.465,31.125,29.777,18.652,49.764,22.472,15.284,6.39,35.379,56.847,23.243,25.32,25.209,41.49,12.594,48.755,47.632,37.848,43.09,47.275,33.172,16.806,27.03,62.217,67.984,70.684,18.124,6.766,0,1.858,0,11.853,7.247,7.46,9.03,4.688,6.439,15.427,12.972,6.917,51.914,22.052,51.031,52.868,52.894,11.762,22.677,9.754,30.027,28.678,17.311,24.805,25.066,68.955,24.965,52.253,35.903,51.867,51.499,22.515,18.896,17.822,23.275,20.559,14.052,53.128,23.304,58.665,62.783,62.783,10.843,9.551,49.017,52.542,38.419,71.418,63.462,25.091,48.576,53.263,50.547,26.198,69.591,53.524,51.041,60.06,39.206,51.742,57.362,59.288,33.84,29.968,19.13,61.643,62.566,28.792,14.652,35.359,41.063,10.013,41.058,72.541,6.096,40.171,36.068,13.985,25.986,52.676,44.964,36.832,28.521,26.59,31.822,25.064,30.869,28.033,43.813,53.331,2.089,9.453,40.764,41.063,46.005
79.999,32.81,86.637,32.81,55.779,42.935,31.409,32.752,44.289,38.806,28.523,25.891,25.353,27.564,26.197,46.678,47.833,23.849,33.273,14.506,49.041,52.624,35.222,32.583,15.589,46.803,17.045,20.972,11.787,33.594,54.181,20.977,22.303,27.728,44.764,22.378,54.009,52.509,39.035,46.257,46.813,27.907,17.611,27.432,66.796,72.687,75.285,26.471,15.13,11.853,10.477,11.853,0,5.294,14.958,4.147,7.382,5.444,4.379,2.767,16.196,48.109,13.478,57.57,52.311,59.248,21.79,12.13,16.272,29.622,28.271,19.607,16.038,13.814,65.703,24.589,49.628,30.494,61.651,59.949,27.237,24.433,24.603,28.657,25.891,12.977,62.762,29.029,48.924,68.697,68.697,18.681,15.902,59.342,61.316,46.703,74.137,69.158,18.767,50.562,59.999,56.798,14.991,80.312,58.329,54.755,64.181,39.549,48.539,56.234,59.638,28.868,32.398,14.989,53.593,54.787,30.758,13.132,35.253,40.173,21.643,40.671,77.641,17.397,40.355,36.137,22.61,16.042,55.896,47.592,31.598,25.599,15.316,42.324,15.954,26.955,28.909,48.498,61.83,13.926,9.493,44.966,40.173,56.134
84.238,35.414,90.354,35.414,59.013,45.025,31.719,35.677,47.122,40.567,28.891,24.883,25.102,27.397,25.609,49.058,47.736,23.293,33.347,13.735,52.396,55.853,34.96,32.858,17.862,49.66,20.416,19.632,9.657,35.849,56.966,23.15,24.837,28.03,44.979,19.159,53.376,52.045,40.11,46.533,48.661,31.465,18.272,28.65,62.836,68.705,71.342,21.339,9.847,7.247,5.582,7.247,5.294,0,9.726,1.786,2.572,2.495,8.242,5.775,10.902,51.3,18.005,56.33,54.236,58.107,18.432,17.289,14.278,31.233,29.855,19.717,20.693,19.104,68.763,26.067,52.371,34.141,58.661,57.725,26.541,23.29,22.892,27.693,24.883,14.117,59.865,27.914,54.031,64.335,64.335,16.262,13.95,56.005,58.916,44.518,74.755,64.861,22.559,51.394,58.67,55.697,20.281,76.716,54.268,51.031,60.362,40.991,51.501,58.416,61.225,32.327,32.836,17.709,58.268,59.385,31.369,14.5,36.831,42.139,17.26,42.432,73.545,12.277,41.873,37.653,19.973,21.077,52.347,48.119,35.192,28.178,20.61,37.031,20.727,29.966,29.956,48.098,59.583,9.318,9.471,44.762,42.139,52.919
93.156,42.766,98.631,42.766,66.818,51.504,36.085,43.402,54.542,46.697,33.511,27.63,29.066,31.303,28.99,55.86,50.823,26.949,37.261,18.577,60.404,63.677,38.248,37.111,25.618,57.077,29.025,22.456,13.822,42.757,64.208,30.457,32.455,32.609,48.664,18.202,55.387,54.389,45.275,50.271,54.734,39.961,24.222,34.487,54.857,60.648,63.338,11.681,1.057,7.46,6.722,7.46,14.958,9.726,0,10.893,8.48,10.873,16.928,14.652,2.293,59.119,27.496,57.16,60.328,59.083,17.265,27.015,17.045,37.469,36.116,24.769,30.227,28.748,76.274,32.386,59.608,42.685,55.859,56.585,29.662,25.971,24.596,30.259,27.63,21.166,57.247,30.199,63.741,55.665,55.665,17.713,16.88,52.461,57.386,43.823,78.56,56.295,31.455,55.9,59.282,56.803,29.93,72.278,46.177,43.594,52.649,46.662,59.031,64.816,66.723,40.707,37.339,25.888,67.678,68.722,36.208,21.723,42.817,48.51,13.242,48.516,65.273,5.955,47.629,43.528,20.224,30.78,45.217,52.219,43.666,35.714,30.238,27.488,30.322,37.923,35.491,50.657,58.36,7.7,16.36,47.757,48.51,49.725
83.881,35.733,90.258,35.733,59.116,45.542,32.751,35.876,47.374,41.188,29.899,26.221,26.259,28.541,26.851,49.479,48.904,24.518,34.446,14.939,52.443,55.956,36.149,33.903,18.22,49.905,20.388,21.021,11.12,36.293,57.245,23.579,25.149,29.052,46.062,20.878,54.679,53.307,40.944,47.602,49.265,31.398,19.139,29.411,63.008,68.89,71.507,22.336,11.144,9.03,7.344,9.03,4.147,1.786,10.893,0,4.358,3.762,6.521,4.061,12.286,51.415,17.435,57.768,54.82,59.525,20.165,16.277,15.77,31.88,30.507,20.75,20.059,17.861,68.942,26.738,52.662,34.041,60.383,59.343,27.813,24.652,24.374,29.03,26.221,14.793,61.577,29.286,53.071,64.731,64.731,17.849,15.43,57.76,60.562,46.123,75.753,65.218,22.364,52.314,60.128,57.106,19.044,78.49,54.489,51.077,60.46,41.714,51.708,58.916,61.926,32.304,33.836,17.908,57.649,58.815,32.317,15.112,37.503,42.694,19.043,43.056,73.792,13.921,42.574,38.347,21.612,20.181,52.31,49.122,35.117,28.487,19.347,38.346,20.02,30.118,30.773,49.341,61.206,11.097,10.383,45.953,42.694,54.663
84.769,35.061,90.507,35.061,58.912,44.348,30.313,35.496,46.829,39.751,27.536,23.027,23.535,25.837,23.903,48.513,46.086,21.628,31.832,12.212,52.385,55.757,33.303,31.429,17.605,49.369,20.681,17.723,7.753,35.309,56.612,22.716,24.562,26.656,43.461,16.693,51.515,50.248,38.977,45.033,47.849,31.689,17.227,27.674,62.727,68.568,71.231,20.142,8.348,4.688,3.114,4.688,7.382,2.572,8.48,4.358,0,2.413,10.748,8.289,9.197,51.196,19.048,54.266,53.442,56.07,15.942,18.913,12.237,30.414,29.037,18.39,21.789,21.001,68.537,25.245,52.008,34.4,56.174,55.39,24.784,21.402,20.812,25.826,23.027,13.456,57.393,25.993,55.447,63.897,63.897,14.034,11.933,53.472,56.541,42.211,73.328,64.478,23.033,50.107,56.575,53.677,22.162,74.155,54.099,51.123,60.362,40.021,51.264,57.738,60.25,32.484,31.475,17.687,59.199,60.243,30.095,13.929,35.95,41.414,14.697,41.606,73.313,10.02,40.934,36.738,17.64,22.515,52.555,46.715,35.41,27.881,22.521,35.246,21.918,29.884,28.888,46.335,57.242,6.769,8.603,43.082,41.414,50.402
82.467,33.135,88.341,33.135,56.858,42.636,29.225,33.474,44.874,38.139,26.396,22.483,22.626,24.918,23.16,46.713,45.266,20.837,30.86,11.267,50.285,53.7,32.494,30.365,15.601,47.414,18.441,17.267,7.362,33.499,54.695,20.827,22.581,25.535,42.492,17.368,50.959,49.609,37.626,44.044,46.236,29.478,15.79,26.184,64.853,70.707,73.359,22.545,10.761,6.439,5.231,6.439,5.444,2.495,10.873,3.762,2.413,0,9.331,6.979,11.6,49.141,16.637,54.008,51.817,55.768,16.705,16.562,12.014,28.8,27.422,17.222,19.378,18.751,66.55,23.63,50.095,32.177,56.841,55.637,24.106,20.906,20.614,25.293,22.483,11.701,58.009,25.538,53.041,66.15,66.15,14.137,11.672,54.336,56.884,42.408,72.26,66.712,20.727,48.9,56.366,53.35,19.9,75.185,56.248,53.152,62.437,38.53,49.279,56.03,58.767,30.3,30.341,15.561,56.808,57.864,28.875,12.111,34.387,39.735,16.21,40.002,75.492,12.204,39.418,35.202,17.947,20.121,54.524,45.624,33.204,25.917,20.274,37.606,19.505,27.806,27.477,45.654,57.504,8.497,6.994,42.298,39.735,51.192
80.979,35.67,88.238,35.67,57.96,46.055,35.425,35.372,46.877,42.148,32.539,30.216,29.553,31.732,30.458,49.585,51.911,28.116,37.349,18.856,51.146,54.826,39.38,36.603,19.009,49.356,19.633,25.338,16.121,36.683,56.751,24.303,25.376,31.769,48.753,26.605,58.213,56.676,42.718,50.222,50.058,30.03,21.654,31.139,65.91,71.807,74.35,27.839,17.343,15.427,13.82,15.427,4.379,8.242,16.928,6.521,10.748,9.331,0,2.467,18.573,50.37,14.885,61.882,55.484,63.545,25.981,12.088,20.641,33.121,31.799,23.77,17.07,12.676,68,28.214,52.253,32.485,65.969,64.328,31.514,28.777,28.981,32.969,30.216,16.976,67.094,33.359,48.322,68.324,68.324,23.025,20.272,63.591,65.69,51.082,77.916,68.693,20.878,54.302,64.322,61.089,13.835,84.495,57.603,53.655,63.141,43.055,50.995,59.23,62.982,31.072,36.366,18.16,53.98,55.306,34.677,17.049,38.719,43.388,25.41,44,76.886,20.431,43.817,39.628,26.941,16.196,54.603,51.463,33.628,28.577,14.035,44.375,16.762,29.587,32.675,52.657,66.208,17.513,13.826,49.08,43.388,60.409
81.895,35.408,88.811,35.408,58.17,45.608,34.163,35.277,46.813,41.524,31.277,28.486,28.053,30.277,28.857,49.298,50.57,26.508,36.013,17.08,51.399,55.021,37.936,35.336,18.302,49.318,19.524,23.483,14,36.254,56.705,23.679,24.946,30.477,47.518,24.329,56.695,55.214,41.798,49.015,49.515,30.247,20.366,30.195,64.882,70.778,73.352,25.781,15.013,12.972,11.354,12.972,2.767,5.775,14.652,4.061,8.289,6.979,2.467,0,16.213,50.525,15.443,60.167,54.999,61.863,23.679,13.339,18.591,32.362,31.015,22.329,17.849,14.418,68.14,27.343,52.167,32.787,63.764,62.319,29.886,26.998,27.048,31.267,28.486,15.74,64.912,31.613,49.968,67.036,67.036,20.897,18.228,61.308,63.635,49.073,76.904,67.45,21.074,53.328,62.581,59.418,15.597,82.162,56.486,52.734,62.194,42.294,51.023,58.882,62.361,31.241,35.158,17.642,55.182,56.445,33.523,15.9,37.991,42.866,22.966,43.387,75.794,17.98,43.094,38.879,24.781,17.405,53.791,50.357,33.909,28.222,15.85,42.136,17.654,29.475,31.675,51.208,64.195,15.056,12.117,47.692,42.866,58.152
93.302,42.381,98.459,42.381,66.505,50.811,34.961,43.138,54.127,45.929,32.469,26.267,27.932,30.128,27.735,55.244,49.35,25.782,36.029,17.893,60.182,63.377,36.881,35.953,25.533,56.652,29.209,21.206,13.25,42.232,63.705,30.16,32.236,31.566,47.316,16.371,53.708,52.769,44.27,48.927,53.916,40.015,23.643,33.729,55.396,61.141,63.848,11.264,1.368,6.917,6.77,6.917,16.196,10.902,2.293,12.286,9.197,11.6,18.573,16.213,0,58.828,28.18,55.298,59.495,57.237,15.424,28.07,15.962,36.789,35.454,23.957,30.931,30.003,75.836,31.778,59.116,42.746,53.629,54.487,28.345,24.621,23.086,28.828,26.267,20.959,55.027,28.715,64.641,55.868,55.868,16.33,15.84,50.196,55.251,41.801,77.155,56.553,31.747,54.696,57.385,54.98,31.177,69.986,46.696,44.388,53.305,45.774,58.638,64.056,65.72,40.708,36.235,25.943,68.178,69.163,35.189,21.551,42.032,47.799,11.098,47.727,65.659,3.786,46.757,42.709,18.545,31.711,46.113,50.942,43.692,35.438,31.51,26.134,31.089,37.776,34.647,49.088,56.251,6.536,16.286,46.28,47.799,47.478
37.045,16.539,39.775,16.539,7.717,12.614,29.288,15.719,5.6,16.909,30.083,37.814,34.381,33.178,35.694,8.98,31.877,36.305,30.181,41.169,2.218,4.562,32.037,29.125,33.592,4.044,31.074,40.457,45.61,17.284,7.638,28.676,26.672,30.761,28.595,48.519,38.849,36.694,21.946,28.33,14.228,20.343,35.387,26.594,113.903,119.727,122.401,69.92,58.596,51.914,52.396,51.914,48.109,51.3,59.119,51.415,51.196,49.141,50.37,50.525,58.828,0,35.612,46.054,14.532,46.114,49.089,39.566,43.979,23.314,24.41,35.752,33.892,41.281,17.63,27.595,5.301,17.988,64.705,56.371,35.956,38.774,41.405,37.095,37.814,37.952,64.568,37.869,32.666,114.697,114.697,45.026,43.945,66.511,58.874,48.814,40.347,115.372,29.498,24.404,48.242,44.388,40.746,85.207,105.252,102.293,111.557,19.014,2.667,14.074,21.538,19.302,28.198,33.595,23.606,22.651,27.821,37.402,19.932,14.751,54.322,16.139,124.391,57.025,18.173,19.874,45.81,36.092,103.646,26.413,16.822,23.406,41.003,80.543,34.47,21.337,26.471,34.66,57.778,52.577,42.78,32.098,14.751,63.178
66.525,21.818,73.4,21.818,43.145,32.523,26.083,21.103,32.422,29.299,23.463,24.796,22.456,24.032,23.985,35.571,42.168,22.054,28.314,16.522,36.31,40.025,30.899,27.199,9.307,34.845,6.438,21.826,17.835,23.315,42.221,12.715,12.704,22.966,38.508,27.378,49.375,47.52,31.094,39.774,36.76,15.294,14.741,20.364,80.254,86.148,88.737,39.177,27.395,22.052,21.51,22.052,13.478,18.005,27.496,17.435,19.048,16.637,14.885,15.443,28.18,35.612,0,54.329,41.937,55.694,27.231,4.869,20.095,21.247,20.143,17.35,2.757,8.024,53.228,17.359,37.807,17.653,63.057,59.236,25.107,23.973,25.51,26.969,24.796,11.637,63.862,27.664,36.614,82.155,82.155,22.657,19.777,61.862,61.043,46.472,66.017,82.627,6.396,42.581,56.899,53.229,8.378,83.159,71.803,68.16,77.607,30.719,36.381,45.285,49.769,16.388,26.625,7.694,40.263,41.394,24.753,11.106,26.405,30.144,29.692,31.06,91.116,28.146,31.305,27.367,26.167,4.814,69.233,40.444,18.808,15.325,8.873,53.873,3.078,15.503,22.053,43.544,61.114,23.706,13.541,39.724,30.144,58.393
79.319,39.591,75.865,39.591,49.406,34.158,28.32,41.964,41.345,32.046,30.867,31.682,32.592,30.621,31.487,37.074,14.599,33.806,26.06,43.087,48.246,48.038,23.43,27.257,45.303,42.038,48.165,36.759,46.675,36.962,43.334,41.831,42.583,31.377,18.476,38.959,7.219,9.36,27.087,18.17,31.828,47.164,40.791,34.402,104.387,109.37,112.07,61.944,56.133,51.031,52.749,51.031,57.57,56.33,57.16,57.768,54.266,54.008,61.882,60.167,55.298,46.054,54.329,0,33.212,2.05,39.898,58.948,42.059,34.775,35.385,38.374,55.189,62.29,52.195,37.215,41.462,47.841,21.409,11.546,30.403,33.177,33.455,28.914,31.682,45.346,20.608,28.554,75.578,101.799,101.799,40.302,42.382,25.335,14.021,14.877,28.817,102.955,49.731,21.932,2.59,1.682,62.707,40.058,96.134,95.877,103.339,29.456,43.599,37.094,31.536,46.364,27.962,46.817,69.151,68.47,29.828,45.467,31.947,33.373,44.583,31.628,112.615,51.608,29.787,31.196,37.088,58.509,98.139,19.696,47.425,41.462,63.201,62.054,56.068,43.539,32.76,12.082,12.423,49.84,48.077,15.691,33.373,23.152
46.372,20.123,44.82,20.123,16.234,9.447,25.245,21.133,12.135,13.691,27.297,34.639,31.993,30.063,32.696,7.202,20.334,34.171,25.007,41.76,16.449,15.225,25.679,24.523,36.732,11.204,36.044,38.809,46.534,18.809,10.136,31.338,30.109,28.177,18.191,46.119,26.055,24.075,15.732,17.275,5.599,27.676,36.261,25.858,114.76,120.424,123.15,69.863,59.598,52.868,53.82,52.868,52.311,54.236,60.328,54.82,53.442,51.817,55.484,54.999,59.495,14.532,41.937,33.212,0,32.933,46.889,46.582,43.597,23.03,24.408,35.564,41.037,49.053,20.18,28.201,9.262,26.376,53.345,44.251,32.49,36.042,38.38,32.923,34.639,40.12,52.949,33.483,47.055,114.505,114.505,43.798,43.687,55.94,46.789,39.041,26.571,115.344,35.559,11.386,35.145,31.531,48.822,73.146,106.058,103.876,112.775,13.766,11.865,4.988,8.131,26.496,23.934,37.371,38.034,36.946,24.566,39.742,17.526,12.14,52.541,11.84,124.717,56.922,12.759,16.8,43.302,43.921,105.543,14.748,25.336,26.938,49.187,77.66,41.803,26.45,24.851,23.07,45.445,52.963,44.876,21.641,12.14,52.864
78.81,40.37,75.01,40.37,49.164,34.45,29.628,42.719,41.553,32.622,32.242,33.381,34.157,32.138,33.107,37.144,15.154,35.439,27.383,44.788,48.29,47.917,24.819,28.538,46.74,42.125,49.477,38.506,48.45,37.744,43.069,43.127,43.796,32.787,19.12,40.885,7.404,9.621,27.802,18.648,31.895,48.085,42.338,35.628,106.437,111.42,114.119,63.962,58.059,52.894,54.6,52.894,59.248,58.107,59.083,59.525,56.07,55.768,63.545,61.863,57.237,46.114,55.694,2.05,32.933,0,41.826,60.352,43.848,35.843,36.513,39.955,56.48,63.678,51.565,38.49,41.403,48.66,22.647,12.677,32.037,34.9,35.258,30.596,33.381,46.924,21.73,30.267,76.101,103.843,103.843,42.137,44.167,26.805,15.056,16.926,27.067,105.001,50.964,21.804,2.243,2.475,64.068,40.679,98.184,97.92,105.388,30.048,43.614,36.628,30.77,47.252,29.2,48.234,69.372,68.634,31.075,47.026,32.756,33.84,46.557,32.093,114.661,53.557,30.313,31.971,38.974,59.807,100.178,19.934,48.2,42.551,64.56,64.095,57.361,44.532,33.968,12.838,13.306,51.73,49.759,16.592,33.84,24.776
85.454,32.771,88.724,32.771,56.439,39.093,21.649,34.227,43.818,33.981,19.728,12.274,15.057,16.838,14.196,43.808,34.407,12.952,22.163,10.832,50.797,53.462,22.427,22.431,19.942,46.212,24.706,8.635,10.299,31.808,52.67,22.283,24.584,18.894,32.768,0.95,38.356,37.499,31.187,34.374,41.486,33.342,15.155,22.519,68.46,73.982,76.721,23.678,16.235,11.762,13.61,11.762,21.79,18.432,17.265,20.165,15.942,16.705,25.981,23.679,15.424,49.089,27.231,39.898,46.889,41.826,0,29.691,7.157,25.805,24.679,13.778,29.684,32.746,64.939,21.682,48.243,35.906,40.233,39.768,14.44,10.85,8.587,14.358,12.274,15.862,41.453,14.035,62.441,67.715,67.715,4.772,7.461,37.632,40.783,26.76,62.285,68.602,27.577,40.579,42.02,39.559,33.718,58.525,59.81,58.336,66.76,33.217,48.323,51.72,52.274,33.632,22.962,21.212,63.08,63.642,22.407,16.489,30.154,36.087,5.692,35.607,78.071,11.812,34.253,30.622,3.615,31.927,60.304,36.598,36.559,27.052,34.188,31.463,30.246,30,22.86,33.921,41.591,10.19,14.194,31.344,36.087,34.503
68.936,26.467,76.502,26.467,46.96,37.201,30.79,25.591,36.714,34.106,28.112,28.824,26.768,28.479,28.209,40.085,46.977,26.153,33.001,19.446,40.098,43.882,35.534,31.921,13.678,39.081,11.302,25.338,19.669,28.071,46.411,17.531,17.573,27.572,43.342,29.973,54.123,52.292,35.962,44.62,41.476,19.467,18.766,25.175,77.998,83.895,86.437,38.591,27.101,22.677,21.759,22.677,12.13,17.289,27.015,16.277,18.913,16.562,12.088,13.339,28.07,39.566,4.869,58.948,46.582,60.352,29.691,0,22.748,26.115,25.005,21.378,5.696,3.397,57.103,22.155,42.079,21.6,66.938,63.507,29.339,27.85,29.124,31.155,28.824,14.991,67.81,31.802,36.794,80.339,80.339,25.388,22.397,65.49,65.244,50.596,70.86,80.732,11.054,47.444,61.508,57.882,4.119,86.777,69.681,65.734,75.223,35.567,40.515,49.794,54.472,20.612,31.379,12.135,41.906,43.22,29.514,14.585,31.262,34.892,31.359,35.852,88.97,28.686,36.14,32.224,29.134,4.108,66.651,45.31,22.769,20.148,4.617,54.159,5.1,20.136,26.861,48.303,65.392,24.558,15.517,44.495,34.892,62.066
79.711,27.448,83.753,27.448,51.531,35.088,19.043,28.598,38.966,30.118,16.509,10.889,12.021,14.264,12.02,39.633,34.117,9.913,20.243,3.702,45.53,48.463,21.391,20.066,12.97,41.447,17.682,5.572,4.653,26.911,48.282,15.992,18.279,15.606,31.738,7.287,39.311,38.091,28.308,33.337,38.035,26.907,8.794,18,71.175,76.863,79.584,26.361,16.209,9.754,11.172,9.754,16.272,14.278,17.045,15.77,12.237,12.014,20.641,18.591,15.962,43.979,20.095,42.059,43.597,43.848,7.157,22.748,0,21.178,19.897,8.288,22.53,25.899,60.513,16.418,43.738,29.554,45.475,43.729,12.783,9.237,8.614,13.658,10.889,8.724,46.547,13.778,55.412,71.195,71.195,2.647,0.376,43.41,45.055,30.483,61.668,71.969,20.555,38.859,44.393,41.449,26.823,64.569,62.471,60.334,69.18,29.849,43.503,48.22,49.759,27.319,20.303,14.151,56.495,57.153,19.227,9.36,26.214,32.062,10.813,31.886,81.241,13.362,30.843,26.85,6.539,24.818,62.075,35.215,30.303,21.081,27.304,37.013,23.099,23.857,18.787,34.216,45.604,9.436,7.482,31.078,32.062,40.113
